"text","href"
"How The Beach Boys Convinced Me To Stop Cleaning My Apartment","https://artplusmarketing.com/how-the-beach-boys-convinced-me-to-stop-cleaning-my-apartment-f07b8d7ef9a2?source=topic---8------0-----------"
"","https://medium.com/@dylandriscoll5"
"Dylan Driscoll","https://artplusmarketing.com/@dylandriscoll5"
"Why Beyonce’s ‘Lemonade’ is Even Sweeter and More Refreshing","https://medium.com/@nilegirl/why-beyonces-lemonade-is-even-sweeter-and-more-refreshing-4f5a245903c5?source=topic---8------2-----------"
"","https://medium.com/@nilegirl"
"‘Bring It On’ Tackled Cultural Appropriation Before It Was Cool","https://dose.com/bring-it-on-tackled-cultural-appropriation-before-it-was-cool-d9f9c401c46e?source=topic---8------3-----------"
"","https://medium.com/@baradifi"
"Josh O’Connor","https://dose.com/@baradifi"
"New ‘Game of Thrones’ Pictures Remind Us of All The Reasons Why We Miss Westeros","https://filmschoolrejects.com/game-of-thrones-season-7-first-photos-dcac75bf9bb0?source=topic---8------1-----------"
"","https://medium.com/@ciarawardlow"
"Ciara Wardlow","https://filmschoolrejects.com/@ciarawardlow"
"Jean Clothes, Ranked","https://thehairpin.com/jean-clothes-ranked-8b80a832a488?source=topic---8------4-----------"
"","https://medium.com/@jrnnynrlson"
"Jenny Nelson","https://thehairpin.com/@jrnnynrlson"
"My Problem With Audiobooks","https://medium.com/@tinaisreading/my-problem-with-audiobooks-b83efa235f9?source=topic---8------0-----------"
"","https://medium.com/@tinaisreading"
"4 Attractive Bald Men AKA The Fate Of The Furious","https://movietime.guru/4-attractive-bald-men-aka-the-fate-of-the-furious-70ab636984ef?source=topic---8------1-----------"
"","https://medium.com/@shanisilver"
"Shani Silver","https://movietime.guru/@shanisilver"
"Genre as Liberation: Lee Irby on Learning to Manipulate Thriller Tropes","https://medium.com/@penguinrandomus/genre-as-liberation-lee-irby-on-learning-to-manipulate-thriller-tropes-45dd303d8762?source=topic---8------2-----------"
"","https://medium.com/@penguinrandomus"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fdigital-design"
"How Facebook will kill the gradient","https://medium.muz.li/how-facebook-killed-the-gradient-6eebdf1110f0?source=topic---8------0-----------"
"","https://medium.com/@brittanyjezouit"
"The search for a better accessibility symbol is solving the wrong design problem","https://medium.com/@alexhaagaard/the-search-for-a-better-accessibility-symbol-is-solving-the-wrong-design-problem-894e6d5e8044?source=topic---8------2-----------"
"0 to 60 brand design","https://medium.com/@kellyrauwerdink/0-to-60-brand-design-b695878a4c16?source=topic---8------3-----------"
"Gamification in UX. Increasing User Engagement.","https://uxplanet.org/gamification-in-ux-increasing-user-engagement-6437cbf702aa?source=topic---8------1-----------"
"","https://medium.com/@tubikstudio"
"How to analyze usability from motion","https://medium.com/ux-in-motion/how-to-analyze-usability-from-motion-a0fef627b4ee?source=topic---8------4-----------"
"What We Talk about When We Talk about Sketching","https://medium.com/capitalonedesign/what-we-talk-about-when-we-talk-about-sketching-4195a415bc4f?source=topic---8------0-----------"
"","https://medium.com/@adaptivepath"
"#RESIST the urge.","https://medium.com/@hanawalt/resist-the-urge-a87f05706b6?source=topic---8------2-----------"
"","https://medium.com/@hanawalt"
"The internet’s biggest UX design pet peeves","https://medium.com/@codecraftschool/the-internets-biggest-ux-design-pet-peeves-295c867d678f?source=topic---8------3-----------"
"","https://medium.com/@codecraftschool"
"Gmail: An Unsolicited Redesign (#1)","https://blog.prototypr.io/gmail-an-unsolicited-redesign-1-2b244886eef8?source=topic---8------1-----------"
"","https://medium.com/@aldentan"
"Alden Tan","https://blog.prototypr.io/@aldentan"
"Designing from the Car: Why Context Matters","https://medium.com/uber-design/designing-from-the-car-why-context-matters-a5e03fa2b744?source=topic---8------4-----------"
"","https://medium.com/@eisforevi"
"The Impact of Color on Conversion Rates","https://medium.com/thinking-design/the-impact-of-color-on-conversion-rates-4f2b4cce9f2a?source=topic---8------0-----------"
"","https://medium.com/@creativecloud"
"Dispatches from the data visualization gutter","https://medium.com/visualizing-the-field/dispatches-from-the-data-visualization-gutter-1c4acfcde934?source=topic---8------1-----------"
"","https://medium.com/@jorgecamoes"
"Illustrating a more human brand (part 1)","https://medium.com/dropbox-design/illustrating-a-more-human-brand-part-1-e1cfe3c28d9?source=topic---8------2-----------"
"","https://medium.com/@michaeljeter_99759"
"How to Meet User Expectations for Artificial Intelligence","https://medium.com/salesforce-ux/how-to-meet-user-expectations-for-artificial-intelligence-a51d3c82af6?source=topic---8------0-----------"
"","https://medium.com/@kathykbaxter"
"UX … it’s more than just graphic design","https://medium.com/madison-ave-collective/ux-its-more-than-just-graphic-design-45e894517fbc?source=topic---8------1-----------"
"","https://medium.com/@elisabeth_95734"
"The Essential Guide to a Stellar Design Portfolio","https://medium.springboard.com/the-essential-guide-to-a-stellar-design-portfolio-1913df89ada7?source=topic---8------2-----------"
"","https://medium.com/@101"
"Nick Babich","https://medium.springboard.com/@101"
"Reimagining The User Funnel With Color, Emotion, Dating, and Quantum Physics.","https://medium.muz.li/reimagining-the-user-funnel-with-color-emotion-dating-and-quantum-physics-342f9eb61a9e?source=topic---8------0-----------"
"Elliot Soren","https://medium.muz.li/@elliotsoren"
"Combatting unconscious bias in design","https://uxdesign.cc/combatting-unconscious-bias-in-design-bff4dfb013c3?source=topic---8------2-----------"
"","https://medium.com/@jenheazlewood"
"Jen Heazlewood","https://uxdesign.cc/@jenheazlewood"
"When Design Feels Like an Uphill battle","https://medium.com/the-year-of-the-looking-glass/when-design-feels-like-an-uphill-battle-7dde15ac36bb?source=topic---8------3-----------"
"Design principle: Consistency","https://medium.com/@antonnikolov/design-principle-consistency-6b0cf7e7339f?source=topic---8------1-----------"
"","https://medium.com/@antonnikolov"
"Lessons we accidentally learned while running a design shop","https://deardesignstudent.com/lessons-we-accidentally-learned-while-running-a-design-shop-f58a9c389bf4?source=topic---8------4-----------"
"","https://medium.com/@monteiro"
"Mike Monteiro","https://deardesignstudent.com/@monteiro"
"On Loser Experience Design","https://medium.com/on-human-centric-systems/on-loser-experience-design-1916629c36fc?source=topic---8------0-----------"
"","https://medium.com/@mattlemay"
"The problem with “everyone is a designer.”","https://medium.com/@aub/the-problem-with-everyone-is-a-designer-1939ff08b6d4?source=topic---8------1-----------"
"","https://medium.com/@aub"
"Are Gradients The New Colors?","https://medium.muz.li/why-gradients-are-the-new-colors-3d8d42a7a6fc?source=topic---8------2-----------"
"","https://medium.com/@galshir"
"Gal Shir","https://medium.muz.li/@galshir"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40freddiedeboer%2Fthe-three-hot-trends-in-silicon-valley-horseshit-95cc5a85e8a4%3Fsource%3Dreading_list---4------1-----------"
"","https://medium.com/@freddiedeboer?source=post_header_lockup"
"Juicero","https://www.bloomberg.com/news/features/2017-04-19/silicon-valley-s-400-juicer-may-be-feeling-the-squeeze"
"RentBerry","http://gizmodo.com/bidding-website-rentberry-may-be-the-startup-of-your-ni-1793940693"
"Why is everything so expensive","http://slatestarcodex.com/2017/02/09/considerations-on-cost-disease/"
"Real Estate","https://medium.com/tag/real-estate?source=post"
"Housing","https://medium.com/tag/housing?source=post"
"","https://medium.com/@freddiedeboer?source=footer_card"
"http://fredrikdeboer.com","http://fredrikdeboer.com"
"Learn more","https://medium.com/@Medium/personalize-your-medium-experience-with-users-publications-tags-26a41ab1ee0c#.hx4zuv3mg"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40freddiedeboer"
"12 Following","https://medium.com/@freddiedeboer/following"
"3.7K Followers","https://medium.com/@freddiedeboer/followers"
"","https://twitter.com/freddiedeboer"
"Latest","https://medium.com/@freddiedeboer/latest"
"Recommends","https://medium.com/@freddiedeboer/has-recommended"
"Responses","https://medium.com/@freddiedeboer/responses"
"Freddie deBoer","https://medium.com/@freddiedeboer?source=user_profile---------1-----------"
"Apr 26","https://medium.com/@freddiedeboer/the-three-hot-trends-in-silicon-valley-horseshit-95cc5a85e8a4?source=user_profile---------1-----------"
"64 responses","https://medium.com/@freddiedeboer/the-three-hot-trends-in-silicon-valley-horseshit-95cc5a85e8a4?source=user_profile---------1-----------#--responses"
"Freddie deBoer","https://medium.com/@freddiedeboer?source=user_profile---------2-----------"
"Apr 21","https://medium.com/@freddiedeboer/why-is-online-the-way-it-is-5cbe57f09664?source=user_profile---------2-----------"
"13 responses","https://medium.com/@freddiedeboer/why-is-online-the-way-it-is-5cbe57f09664?source=user_profile---------2-----------#--responses"
"Freddie deBoer","https://medium.com/@freddiedeboer?source=user_profile---------3-----------"
"Apr 18","https://medium.com/@freddiedeboer/its-ok-for-you-to-be-you-but-remember-that-you-are-not-the-cosmos-d2790ae5dffb?source=user_profile---------3-----------"
"","https://medium.com/startup-grind?source=logo-lo_2417f92721b9---f5c95cc981bd"
"","https://twitter.com/StartupGrind"
"","https://facebook.com/startupgrind"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Fstartup-grind%2Fwhy-companies-are-not-startups-41e5785e0b4e%3Fsource%3Dreading_list---4------3-----------"
"Home","https://medium.com/startup-grind"
"Big Ideas","https://medium.com/startup-grind/tagged/startup"
"Founder Stories","https://medium.com/startup-grind/tagged/entrepreneurship"
"Startup Culture","https://medium.com/startup-grind/tagged/tech"
"Growth & Scale","https://medium.com/startup-grind/tagged/marketing"
"Venture Capital","https://medium.com/startup-grind/tagged/venture-capital"
"Europe Conference","https://www.startupgrind.com/europe/?utm_source=MediumNav"
"","https://medium.com/startup-grind/search"
"","https://medium.com/@sgblank?source=post_header_lockup"
"business model","http://www.businessmodelgeneration.com/canvas"
"business model","http://www.youtube.com/watch?v=NnQrQD991hY"
"Strategy Maps","http://www.amazon.com/gp/product/0875846513/ref=as_li_tf_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=0875846513&linkCode=as2&tag=wwwsteveblank-20"
"RONA","http://www.investopedia.com/terms/r/rona.asp"
"IRR","http://www.investopedia.com/terms/i/irr.asp"
"EBIDA","http://www.investinganswers.com/financial-dictionary/financial-statement-analysis/earnings-interest-depreciation-and-amortization-eb"
"‘s a lot easier to get these numbers to look great","http://www.youtube.com/watch?v=YYtXk0K4OPw"
"tools and processes pioneered in Lean Startups","https://archive.harvardbusiness.org/cla/web/pl/product.seam?c=29512&i=29514&cs=72931baa3b05f76aca8090b33db139b0"
"Investment Readiness Level","https://steveblank.com/2014/02/25/is-this-startup-ready-for-investment/"
"","http://eepurl.com/bBbrFX"
"","https://europe2017.eventbrite.com/?aff=mediumfooter"
"","http://startupgrind.com/chapters"
"Innovation","https://medium.com/tag/innovation?source=post"
"Business","https://medium.com/tag/business?source=post"
"Entrepreneurship","https://medium.com/tag/entrepreneurship?source=post"
"Marketing","https://medium.com/tag/marketing?source=post"
"Startup","https://medium.com/tag/startup?source=post"
"","https://medium.com/@sgblank?source=footer_card"
"","https://medium.com/startup-grind?source=footer_card"
"","https://medium.freecodecamp.com?source=logo-lo_f882f1fbfd76---336d898217ee"
"","https://twitter.com/freecodecamp"
"","https://facebook.com/freecodecamp"
"Home","https://medium.freecodecamp.com"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.freecodecamp.com%2Fthe-domain-name-system-dns-is-the-backbone-of-the-internet-heres-how-it-all-works-5706d0afa0fa%3Fsource%3Dreading_list---4------0-----------"
"Dev","https://medium.freecodecamp.com/tagged/web-development"
"Data","https://medium.freecodecamp.com/tagged/data-science"
"Design","https://medium.freecodecamp.com/tagged/design"
"Learn to code for free","https://freecodecamp.com?ref=mn"
"","https://medium.freecodecamp.com/search"
"","https://medium.freecodecamp.com/@nikodonnell?source=post_header_lockup"
"iwantmyname","https://iwantmyname.com"
"Quincy Larson","https://medium.com/@quincylarson"
"freecodecamp.com","http://freecodecamp.com"
"Verisign","https://www.verisign.com/en_US/website-presence/online/how-dns-works/index.xhtml"
"At-Large","https://atlarge.icann.org"
"At-Large","https://atlarge.icann.org/news/announcement-12-2014-08-07-en"
"here’s where you can find out more and apply","https://atlarge.icann.org/get-involved/individual-member"
"ALS","https://atlarge.icann.org/alses"
"voice for all those who your ALS represents","https://atlarge.icann.org/get-involved/about-als"
"Here’s where to find them","https://www.icann.org/public-comments"
"ICANN59 in Johannesburg","https://meetings.icann.org/en/johannesburg59"
"offer fellowships","https://www.icann.org/fellowshipprogram"
"Web Development","https://medium.freecodecamp.com/tagged/web-development?source=post"
"Tech","https://medium.freecodecamp.com/tagged/tech?source=post"
"Technology","https://medium.freecodecamp.com/tagged/technology?source=post"
"Startup","https://medium.freecodecamp.com/tagged/startup?source=post"
"Politics","https://medium.freecodecamp.com/tagged/politics?source=post"
"","https://medium.freecodecamp.com/@nikodonnell?source=footer_card"
"@fullStackPapa","http://twitter.com/fullStackPapa"
"","https://medium.freecodecamp.com?source=footer_card"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.freecodecamp.com%2F%40nikodonnell"
"8 Following","https://medium.com/@nikodonnell/following"
"45 Followers","https://medium.com/@nikodonnell/followers"
"Nikolas O'Donnell","https://medium.freecodecamp.com/@nikodonnell?source=user_profile---------0-----------"
"freeCodeCamp","https://medium.freecodecamp.com?source=user_profile---------0-----------"
"Apr 26","https://medium.freecodecamp.com/the-domain-name-system-dns-is-the-backbone-of-the-internet-heres-how-it-all-works-5706d0afa0fa?source=user_profile---------0-----------"
"2 responses","https://medium.freecodecamp.com/the-domain-name-system-dns-is-the-backbone-of-the-internet-heres-how-it-all-works-5706d0afa0fa?source=user_profile---------0-----------#--responses"
"","https://backchannel.com?source=logo-lo_a8407f65bfd7---d16afa0ae7c"
"","https://twitter.com/backchnnl"
"","https://facebook.com/backchnnl"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fbackchannel.com%2Fjack-dorsey-on-donald-trump-9864d2e542f4%3Fsource%3Dreading_list---4------2-----------"
"Home","https://backchannel.com"
"Google","https://backchannel.com/tagged/google"
"Apple","https://backchannel.com/tagged/apple"
"Facebook","https://backchannel.com/tagged/facebook"
"Politics","https://backchannel.com/tagged/politics"
"From the Editors","https://backchannel.com/tagged/letters"
"Subscribe to our newsletter!","http://upsr.be/61faa2/"
"","https://backchannel.com/search"
"","https://backchannel.com/@stevenlevy?source=post_header_lockup"
"Jack Dorsey","https://medium.com/@jack"
"a message","https://twitter.com/jack/status/20?lang=en"
"Facebook","https://www.facebook.com/backchnnl/"
"reported","http://files.shareholder.com/downloads/AMDA-2F526X/4337107396x0x939175/D7BAFE57-DCBD-42E9-9909-7F587047FCED/Q117_Shareholder_Letter.pdf"
"more than a decade","https://www.wired.com/2009/10/ff_twitter/"
"followed him","https://www.wired.com/2012/06/ff_dorsey/"
"Treasury Secretary says","https://www.theatlantic.com/business/archive/2017/03/mnuchin-ai/520791/"
"Sandra Upson","https://medium.com/@sandraupson?source=post_page"
"Twitter","https://backchannel.com/tagged/twitter?source=post"
"Social Media","https://backchannel.com/tagged/social-media?source=post"
"Donald Trump","https://backchannel.com/tagged/donald-trump?source=post"
"Politics","https://backchannel.com/tagged/politics?source=post"
"Tech","https://backchannel.com/tagged/tech?source=post"
"","https://backchannel.com/@stevenlevy?source=footer_card"
"","https://backchannel.com?source=footer_card"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40sgblank"
"Business","https://medium.com/tag/business"
"Entrepreneurship","https://medium.com/tag/entrepreneurship"
"Startup","https://medium.com/tag/startup"
"7 Following","https://medium.com/@sgblank/following"
"66K Followers","https://medium.com/@sgblank/followers"
"","https://twitter.com/sgblank"
"Latest","https://medium.com/@sgblank/latest"
"steve blank","https://medium.com/@sgblank?source=user_profile---------1-----------"
"Startup Grind","https://medium.com/startup-grind?source=user_profile---------1-----------"
"Apr 25","https://medium.com/startup-grind/why-companies-are-not-startups-41e5785e0b4e?source=user_profile---------1-----------"
"21 responses","https://medium.com/startup-grind/why-companies-are-not-startups-41e5785e0b4e?source=user_profile---------1-----------#--responses"
"steve blank","https://medium.com/@sgblank?source=user_profile---------2-----------"
"Startup Grind","https://medium.com/startup-grind?source=user_profile---------2-----------"
"Apr 18","https://medium.com/startup-grind/intel-disrupted-why-large-companies-find-it-difficult-to-innovate-and-what-they-can-do-about-it-1851e643431b?source=user_profile---------2-----------"
"17 responses","https://medium.com/startup-grind/intel-disrupted-why-large-companies-find-it-difficult-to-innovate-and-what-they-can-do-about-it-1851e643431b?source=user_profile---------2-----------#--responses"
"steve blank","https://medium.com/@sgblank?source=user_profile---------3-----------"
"Startup Grind","https://medium.com/startup-grind?source=user_profile---------3-----------"
"Apr 17","https://medium.com/startup-grind/everything-you-ever-wanted-to-know-about-marketing-communications-f4cefe4bd6a?source=user_profile---------3-----------"
"6 responses","https://medium.com/startup-grind/everything-you-ever-wanted-to-know-about-marketing-communications-f4cefe4bd6a?source=user_profile---------3-----------#--responses"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fbackchannel.com%2F%40stevenlevy"
"489 Following","https://medium.com/@stevenlevy/following"
"106K Followers","https://medium.com/@stevenlevy/followers"
"","https://twitter.com/StevenLevy"
"","https://facebook.com/10154441010485624"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------0-----------"
"Backchannel","https://backchannel.com?source=user_profile---------0-----------"
"Apr 26","https://backchannel.com/jack-dorsey-on-donald-trump-9864d2e542f4?source=user_profile---------0-----------"
"26 responses","https://backchannel.com/jack-dorsey-on-donald-trump-9864d2e542f4?source=user_profile---------0-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------1-----------"
"Backchannel","https://backchannel.com?source=user_profile---------1-----------"
"Apr 22","https://backchannel.com/we-are-entering-the-era-of-the-brain-machine-interface-75a3a1a37fd3?source=user_profile---------1-----------"
"26 responses","https://backchannel.com/we-are-entering-the-era-of-the-brain-machine-interface-75a3a1a37fd3?source=user_profile---------1-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------2-----------"
"Backchannel","https://backchannel.com?source=user_profile---------2-----------"
"Apr 14","https://backchannel.com/kimbal-musks-tech-revolution-starts-with-mustard-greens-c517dfd009ac?source=user_profile---------2-----------"
"16 responses","https://backchannel.com/kimbal-musks-tech-revolution-starts-with-mustard-greens-c517dfd009ac?source=user_profile---------2-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------3-----------"
"Backchannel","https://backchannel.com?source=user_profile---------3-----------"
"Apr 1","https://backchannel.com/the-internet-isnt-the-wild-wild-west-anymore-it-s-westworld-f55c08411b89?source=user_profile---------3-----------"
"13 responses","https://backchannel.com/the-internet-isnt-the-wild-wild-west-anymore-it-s-westworld-f55c08411b89?source=user_profile---------3-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------4-----------"
"Backchannel","https://backchannel.com?source=user_profile---------4-----------"
"Mar 31","https://backchannel.com/amazon-is-dead-serious-about-delivering-your-goodies-by-drone-b091a5484e90?source=user_profile---------4-----------"
"18 responses","https://backchannel.com/amazon-is-dead-serious-about-delivering-your-goodies-by-drone-b091a5484e90?source=user_profile---------4-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------5-----------"
"Backchannel","https://backchannel.com?source=user_profile---------5-----------"
"Mar 10","https://backchannel.com/for-the-cia-every-day-is-zero-day-51e126cad8f6?source=user_profile---------5-----------"
"4 responses","https://backchannel.com/for-the-cia-every-day-is-zero-day-51e126cad8f6?source=user_profile---------5-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------6-----------"
"Backchannel","https://backchannel.com?source=user_profile---------6-----------"
"Mar 9","https://backchannel.com/this-insurance-startup-wants-to-cover-tomorrows-self-driving-cars-638c5ffc0d91?source=user_profile---------6-----------"
"5 responses","https://backchannel.com/this-insurance-startup-wants-to-cover-tomorrows-self-driving-cars-638c5ffc0d91?source=user_profile---------6-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------7-----------"
"Backchannel","https://backchannel.com?source=user_profile---------7-----------"
"Feb 24","https://backchannel.com/ubers-leather-boys-fcdcf8dbac70?source=user_profile---------7-----------"
"27 responses","https://backchannel.com/ubers-leather-boys-fcdcf8dbac70?source=user_profile---------7-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------8-----------"
"Backchannel","https://backchannel.com?source=user_profile---------8-----------"
"Feb 23","https://backchannel.com/inside-facebooks-ai-machine-7a869b922ea7?source=user_profile---------8-----------"
"28 responses","https://backchannel.com/inside-facebooks-ai-machine-7a869b922ea7?source=user_profile---------8-----------#--responses"
"Steven Levy","https://backchannel.com/@stevenlevy?source=user_profile---------9-----------"
"Backchannel","https://backchannel.com?source=user_profile---------9-----------"
"Feb 17","https://backchannel.com/a-gourmet-guide-to-wifi-b9a308e662a9?source=user_profile---------9-----------"
"26 responses","https://backchannel.com/a-gourmet-guide-to-wifi-b9a308e662a9?source=user_profile---------9-----------#--responses"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40priya_ebooks%2Fthree-things-i-lost-580108ca0a2c%3Fsource%3Dreading_list---4------1-----------"
"","https://medium.com/@priya_ebooks?source=post_header_lockup"
"Short Story","https://medium.com/tag/short-story?source=post"
"Clothes","https://medium.com/tag/clothes?source=post"
"Memory","https://medium.com/tag/memories?source=post"
"","https://medium.com/@priya_ebooks?source=footer_card"
